section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,82,1707240563996164129,1707240564306416129,310,649.979,594.631,-10.287110390743502,1.0472270285721064
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,83,1707240564356416129,1707240564576679129,220,794.988,472.884,-0.8392256639511587,8.999927129124506
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,84,1707240564631667129,1707240564871918129,240,1026.224,512.184,14.294932109417848,6.359911834599052
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,85,1707240565407421129,1707240566858803129,1451,1038.041,353.942,15.408169726024473,16.506425881371104
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,86,1707240566878803129,1707240567194055129,315,1094.028,422.427,18.900025660150437,12.032353656575216
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,87,1707240567194055129,1707240567359306129,165,1075.103,424.627,17.650772639765655,11.923197050556372
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,88,1707240567374314129,1707240567689558129,315,1079.893,433.114,17.943362789116037,11.373663870954047
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,89,1707240567814683129,1707240567884808129,70,979.02,767.416,11.279361883027004,-10.145341591299317
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,90,1707240567974809129,1707240568170060129,195,979.22,769.74,11.295789077913525,-10.295307693487494
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,91,1707240568210060129,1707240568315185129,105,980.386,771.061,11.37430421518656,-10.379583225524566
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,92,1707240568360186129,1707240568475311129,115,698.627,785.225,-7.202004201691919,-11.34180206084837
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,93,1707240568600437129,1707240568725562129,125,608.57,741.547,-13.058170397260572,-8.444037588300741
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,94,1707240568810563129,1707240569030814129,220,713.55,565.779,-6.152804372263015,2.931874243812723
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,95,1707240569326066129,1707240569561317129,235,732.344,881.961,-5.061569246672052,-17.6266326129495
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,96,1707240569571317129,1707240569776568129,205,726.044,900.096,-5.50643414072369,-18.792563732505453
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,97,1707240569811568129,1707240570031698129,220,726.566,868.12,-5.433786624458187,-16.727989475073198
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,98,1707240570046819129,1707240570286945129,240,778.481,859.594,-1.954625292235406,-16.20304024936673
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,99,1707240570457084129,1707240571533076129,1075,742.32,680.362,-4.2796347849542205,-4.540175729868729
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,100,1707240571573207129,1707240571833453129,260,784.768,531.898,-1.504835435907288,5.150837866360258
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,101,1707240571863453129,1707240572478956129,615,777.847,456.724,-1.969898670018482,10.049959637119276
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,102,1707240572549081129,1707240572949458129,400,853.217,432.379,3.0069789943803973,11.631557749353162
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,103,1707240573119584129,1707240573404835129,285,776.499,418.821,-2.0683739919505064,12.514386972171321
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,104,1707240573439961129,1707240573625087129,185,816.561,510.241,0.5773182584917399,6.565065499351475
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,105,1707240573655087129,1707240575086469129,1431,849.793,541.395,2.750107841370511,4.529991165629866
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,106,1707240575101469129,1707240575406720129,305,865.003,550.47,3.743367618534366,3.9361666659719194
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,107,1707240575471846129,1707240575626971129,155,721.354,381.611,-5.752152019538933,14.902207387775963
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,108,1707240575656972129,1707240576157474129,500,817.288,381.326,0.6382395775775036,14.952686691914833
