section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,84,1702659707031368934,1702659707155879934,124,378.289,524.296,-27.89592263844511,5.3878384557716625
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,85,1702659707321509934,1702659707780795934,459,867.205,457.251,3.918457505341976,10.010263603753051
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,86,1702659707837050934,1702659708055946934,218,484.486,536.737,-21.03548911535614,4.703717367246159
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,87,1702659708262085934,1702659708705733934,443,196.737,664.301,-39.563593993895644,-3.196172839397598
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,88,1702659708955749934,1702659709146461934,190,861.708,380.312,3.5997784911184865,15.008414041800169
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,89,1702659709187156934,1702659709296418934,109,857.57,392.287,3.316426137872707,14.233512514180784
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,90,1702659709355791934,1702659709571768934,215,449.829,454.433,-23.440924994061714,9.86677819263381
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,91,1702659709596524934,1702659709877678934,281,530.99,474.768,-18.120997588699023,8.697193825843847
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,92,1702659709912028934,1702659710321653934,409,525.5,411.968,-18.629264661344823,12.691962603564711
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,93,1702659710343299934,1702659710612241934,268,618.037,384.695,-12.60500137374559,14.59025550808417
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,94,1702659710643287934,1702659710833972934,190,705.823,491.849,-6.68685858127438,7.7413864885339745
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,95,1702659710993301934,1702659711783897934,790,595.006,427.592,-14.032015772397713,11.801877876887305
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,96,1702659711830766934,1702659712708926934,878,730.417,485.328,-5.0779427859395465,8.175272690756257
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,97,1702659712730825934,1702659713205872934,475,748.244,498.567,-3.903567969983132,7.31869005467553
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,98,1702659713240138934,1702659713640208934,400,680.824,464.069,-8.3469404148913,9.531219120684726
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,99,1702659713671891934,1702659714762125934,1090,725.275,466.498,-5.425569074254289,9.397861790379304
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,100,1702659714796451934,1702659715168322934,371,815.656,444.447,0.522620853145229,10.852027718993876
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,101,1702659715218298934,1702659715793623934,575,705.221,507.921,-6.71735052203292,6.696130934156752
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,102,1702659715821805934,1702659716565224934,743,634.504,480.49,-11.363944215734394,8.434383285516727
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,103,1702659716583890934,1702659716852670934,268,693.074,491.304,-7.522223807983304,7.770893920804696
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,104,1702659716877855934,1702659717424564934,546,749.131,507.229,-3.842768398636812,6.754519689813972
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,105,1702659717455864934,1702659717955805934,499,829.325,512.399,1.4138742154282065,6.423786110174977
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,106,1702659718008938934,1702659718483923934,474,600.126,498.491,-13.586413368912153,7.245181388557524
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,107,1702659718508991934,1702659719180828934,671,671.784,495.705,-8.912210873384263,7.474048135872362
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,108,1702659719199601934,1702659719762072934,562,753.42,511.36,-3.5607040961078056,6.486252383267557
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,109,1702659719787023934,1702659720927710934,1140,821.905,509.706,0.9277440009503154,6.599786050392228
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,110,1702659720987147934,1702659721318334934,331,594.901,500.963,-13.923786674544793,7.081678175325811
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,111,1702659721358905934,1702659721903070934,544,697.928,504.037,-7.196565290813359,6.945716806592606
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,112,1702659722040496934,1702659722352766934,312,772.598,520.62,-2.3028031072586077,5.885516756014687
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,113,1702659722383915934,1702659723143364934,759,810.857,531.85,0.20281685658214246,5.15500356155111
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,114,1702659723205831934,1702659723530925934,325,588.351,514.305,-14.33510963716175,6.217402184711198
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,115,1702659723565234934,1702659723808966934,243,673.738,520.869,-8.767452939520386,5.841882410365004
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,116,1702659723846551934,1702659724555851934,709,790.675,527.049,-1.1185382491514753,5.46772239587269
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,117,1702659724687052934,1702659725337075934,650,794.953,531.388,-0.8382704706734586,5.184730911427672
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,118,1702659725393274934,1702659725937141934,543,613.496,510.97,-12.7025408062876,6.449963099584744
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,119,1702659725968302934,1702659726346397934,378,670.822,525.725,-8.954869299147395,5.525392220364436
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,120,1702659726377861934,1702659726662218934,284,584.145,503.689,-14.620461007269588,6.897523786010828
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,121,1702659726693316934,1702659727227954934,534,650.306,519.928,-10.29668283305417,5.892019176691195
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,122,1702659727274531934,1702659729024543934,1750,805.947,539.45,-0.1185863951036286,4.6587938922006
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,123,1702659729080785934,1702659729355832934,275,611.479,491.842,-12.854232192066108,7.6829851769175805
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,124,1702659729396410934,1702659730121506934,725,735.999,506.985,-4.703068569310491,6.767139243019717
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,125,1702659730152724934,1702659730502690934,349,790.47,525.943,-1.1320201624692632,5.539898454520083
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,126,1702659730521344934,1702659731002689934,481,837.117,527.199,1.9225455670403262,5.457593998376372
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,127,1702659731052636934,1702659731221492934,168,985.108,541.746,11.589791327242658,4.472607272336412
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,128,1702659731287106934,1702659731896373934,609,734.383,506.975,-4.808932176326612,6.767342378707283
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,129,1702659731927691934,1702659732302653934,374,675.881,497.45,-8.64292743020594,7.363046697288902
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,130,1702659732349699934,1702659733108917934,759,812.415,511.074,0.30546019009070374,6.5107750861438864
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,131,1702659733149627934,1702659733393232934,243,707.381,506.643,-6.57668308342736,6.780075075457772
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,132,1702659733430827934,1702659734130811934,699,807.956,514.836,0.013123632445850367,6.2652969906614295
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,133,1702659734180831934,1702659734946427934,765,657.188,563.063,-9.825857963675707,3.097005266165711
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,134,1702659734987027934,1702659735287106934,300,736.856,633.137,-4.6294367049366265,-1.4592752522235781
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,135,1702659735315185934,1702659735812080934,496,775.008,670.437,-2.1415052801544556,-3.89658498481151
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,136,1702659735852703934,1702659737477725934,1625,819.681,535.345,0.780277497927925,4.926704032406729
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,137,1702659737509677934,1702659737927749934,418,798.275,361.425,-0.6308284990730771,16.242170192266173
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,138,1702659737968284934,1702659738202658934,234,808.71,513.788,0.06255311480399352,6.33370401860719
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,139,1702659738358912934,1702659738590167934,231,776.294,329.39,-2.114567607308801,18.31091914090767
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,140,1702659738608913934,1702659738808861934,199,735.662,362.769,-4.816596309349787,16.131313446969585
aeb2af87-7c33-4e82-a869-8a274e0a5381,a81b1107-4910-4ed4-a186-77578b1b7980,141,1702659738835047934,1702659739049943934,214,687.768,346.905,-8.03939034314231,17.114307391290016
