section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,100,1716479170165336133,1716479170270461133,105,509.8972210503509,33.017307769757394,4887.707539682277,8388.346187567493
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,101,1716479171071211133,1716479171091211133,20,6.290588743188897,0.4106904186431546,991.3933942650935,1229.6378340924482
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,102,1716479171461586133,1716479171861961133,400,29.740841604888608,1.9392597446448907,970.0748570568072,2026.0482604311132
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,103,1716479171941961133,1716479171951961133,10,1.4746802417403009,0.09588435269657743,933.3948557532408,1042.934848524232
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,104,1716479172082086133,1716479172162211133,80,7.143798547753116,0.4664866715087828,808.9896336193414,1265.2608861784852
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,105,1716479172297336133,1716479172537586133,240,4.898560805409266,0.31952587804030114,965.0363231718699,1706.4125873696582
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,106,1716479172772718133,1716479173128085133,355,15.682783552381458,1.0234563978249827,825.4430899491362,1663.5274531986938
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,107,1716479176861586133,1716479178217834133,1356,54.81779354497061,3.5818745140685375,1422.6723331142014,3257.99641010681
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,108,1716479178292959133,1716479178357959133,65,16.53971839593508,1.0800627714601696,771.3985666604432,1357.8203739661842
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,109,1716479178678214133,1716479178848461133,170,12.965329914910715,0.8460811070442936,1716.3499986786492,4489.419051469813
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,110,1716479179919466133,1716479179934475133,15,13.05646372742559,0.8525992009047026,859.7995030254775,896.9759142500336
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,111,1716479182051333133,1716479183612833133,1561,52.37360657750041,3.417755258361937,1209.1312858153342,4849.032422144548
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,112,1716479183702958133,1716479183712965133,10,7.9245989238357595,0.5157560734825727,1175.1219810596065,1281.6181548177224
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,113,1716479183853087133,1716479183888088133,35,89.98493025782732,5.874384231797698,2575.1963104812266,3491.824550024132
