section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,46,1716479145617592133,1716479145792717133,175,706.705,551.861,-6.602761692087068,3.8370934269395027
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,47,1716479145827727133,1716479145957853133,130,798.19,604.286,-0.625262571878367,0.42358459473018756
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,48,1716479146002967133,1716479146168092133,165,889.981,654.654,5.372549278161325,-2.8623183675194985
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,49,1716479146528346133,1716479146633467133,105,694.617,884.347,-7.596140743470905,-17.746268532847463
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,50,1716479146733592133,1716479146818717133,85,1128.438,989.365,22.147544111366937,-23.984490519444236
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,51,1716479146903717133,1716479147063842133,160,973.15,933.631,11.256112973616535,-20.85330997691675
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,52,1716479147078967133,1716479147264092133,185,933.405,960.732,8.624173359863805,-22.656098986155552
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,53,1716479147274092133,1716479147409217133,135,932.782,950.948,8.556246992769324,-22.02819759012463
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,54,1716479147504342133,1716479148124842133,620,884.004,862.483,5.10702769611467,-16.37193073942844
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,55,1716479148154967133,1716479148810474133,655,962.573,807.835,10.256523219332403,-12.772100496220373
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,56,1716479148950591133,1716479149095716133,145,717.456,495.999,-5.922467660668861,7.476225869323228
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,57,1716479149160841133,1716479149466098133,305,851.571,839.64,2.9229183753620744,-14.90793895435163
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,58,1716479149536216133,1716479149701341133,165,660.939,771.714,-9.667092228534239,-10.438141363133878
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,59,1716479149781466133,1716479149971591133,190,693.737,497.15,-7.47492982568102,7.391415911161052
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,60,1716479150016591133,1716479150231841133,215,850.594,587.886,2.797693291660621,1.4945354768186077
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,61,1716479150406977133,1716479150597216133,190,947.401,1050.098,9.894891727732764,-28.368808114671133
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,62,1716479150642216133,1716479150837341133,195,1022.383,1067.953,15.30488164088812,-29.32614748556508
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,63,1716479150862478133,1716479151072591133,210,1016.492,1086.618,15.012216277879418,-30.53609951772461
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,64,1716479151197719133,1716479151272841133,75,530.202,1023.93,-19.35326800117262,-26.29092490023399
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,65,1716479151292841133,1716479151402966133,110,606.49,986.776,-13.873810026996095,-24.161502994037363
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,66,1716479151437971133,1716479151573091133,135,599.432,968.569,-14.276734224974017,-22.982615836937487
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,67,1716479151643091133,1716479151753216133,110,803.857,899.66,-0.25803509804277375,-18.800210052742035
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,68,1716479151918341133,1716479152063603133,145,874.378,566.759,4.353386181898926,2.872259291107736
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,69,1716479152088591133,1716479152243716133,155,887.435,629.02,5.203026447220618,-1.1906315797370586
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,70,1716479152258716133,1716479152984341133,725,788.547,625.806,-1.2550393501537784,-0.9824038712889488
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,71,1716479153024465133,1716479153224591133,200,912.089,632.56,6.812296611660489,-1.419849601483692
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,72,1716479153334715133,1716479153534840133,200,820.566,660.367,0.8369592854928191,-3.240247529549186
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,73,1716479153564965133,1716479153765090133,200,782.097,649.087,-1.6769173043306318,-2.502953837658788
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,74,1716479153790090133,1716479154290591133,500,739.05,640.117,-4.4868518432939135,-1.9148333900983487
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,75,1716479154315590133,1716479155076340133,760,735.932,641.876,-4.690481640653234,-2.029294815100972
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,76,1716479155371595133,1716479155546727133,175,729.389,658.132,-5.11972843423101,-3.08871695798004
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,77,1716479155731965133,1716479155927096133,195,767.993,664.233,-2.599465247739969,-3.491048223310849
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,78,1716479155947092133,1716479156212340133,265,762.383,636.975,-2.9637262562290037,-1.7111657337120798
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,79,1716479156382592133,1716479156477590133,94,799.663,1041.661,-0.557148572050276,-27.95628723794571
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,80,1716479156742840133,1716479156978090133,235,787.284,647.693,-1.3379803255883147,-2.4120923763632462
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,81,1716479157003090133,1716479158034089133,1030,814.363,666.975,0.4316655597793462,-3.6718893463723807
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,82,1716479158059089133,1716479158319339133,260,805.113,677.856,-0.17318214736411996,-4.382355584638054
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,83,1716479158354339133,1716479158689714133,335,854.313,676.016,3.0451343144486396,-4.26010677731137
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,84,1716479158704714133,1716479160346214133,1641,862.516,662.539,3.579393193534715,-3.379783060535943
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,85,1716479160541465133,1716479160691589133,150,799.199,703.791,-0.5606581088833859,-6.074960885494945
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,86,1716479161727463133,1716479162573338133,845,812.807,659.7,0.3297570785054895,-3.196735395622131
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,87,1716479162603338133,1716479162933596133,330,850.831,660.371,2.8153729215249808,-3.2392212927762674
