Frame	Time	LH_pinky_fingertip X	LH_pinky_fingertip Y	LH_pinky_fingertip Z	LH_pinky_fingertip Type	LH_pinky_DIP X	LH_pinky_DIP Y	LH_pinky_DIP Z	LH_pinky_DIP Type	LH_pinky_PIP X	LH_pinky_PIP Y	LH_pinky_PIP Z	LH_pinky_PIP Type	LH_pinky_MCP X	LH_pinky_MCP Y	LH_pinky_MCP Z	LH_pinky_MCP Type	LH_ring_fingertip X	LH_ring_fingertip Y	LH_ring_fingertip Z	LH_ring_fingertip Type	LH_ring_DIP X	LH_ring_DIP Y	LH_ring_DIP Z	LH_ring_DIP Type	LH_ring_PIP X	LH_ring_PIP Y	LH_ring_PIP Z	LH_ring_PIP Type	LH_ring_MCP X	LH_ring_MCP Y	LH_ring_MCP Z	LH_ring_MCP Type	LH_middle_fingertip X	LH_middle_fingertip Y	LH_middle_fingertip Z	LH_middle_fingertip Type	LH_middle_DIP X	LH_middle_DIP Y	LH_middle_DIP Z	LH_middle_DIP Type	LH_middle_PIP X	LH_middle_PIP Y	LH_middle_PIP Z	LH_middle_PIP Type	LH_middle_MCP X	LH_middle_MCP Y	LH_middle_MCP Z	LH_middle_MCP Type	LH_index_fingertip X	LH_index_fingertip Y	LH_index_fingertip Z	LH_index_fingertip Type	LH_index_DIP X	LH_index_DIP Y	LH_index_DIP Z	LH_index_DIP Type	LH_index_PIP X	LH_index_PIP Y	LH_index_PIP Z	LH_index_PIP Type	LH_index_MCP X	LH_index_MCP Y	LH_index_MCP Z	LH_index_MCP Type	LH_thumb_fingertip X	LH_thumb_fingertip Y	LH_thumb_fingertip Z	LH_thumb_fingertip Type	LH_thumb_IP2 X	LH_thumb_IP2 Y	LH_thumb_IP2 Z	LH_thumb_IP2 Type	LH_thumb_IP1 X	LH_thumb_IP1 Y	LH_thumb_IP1 Z	LH_thumb_IP1 Type	LH_thumb_MCP2 X	LH_thumb_MCP2 Y	LH_thumb_MCP2 Z	LH_thumb_MCP2 Type	LH_thumb_MCP1 X	LH_thumb_MCP1 Y	LH_thumb_MCP1 Z	LH_thumb_MCP1 Type	LH_thumb_base X	LH_thumb_base Y	LH_thumb_base Z	LH_thumb_base Type	LH_wrist2 X	LH_wrist2 Y	LH_wrist2 Z	LH_wrist2 Type	LH_wrist1 X	LH_wrist1 Y	LH_wrist1 Z	LH_wrist1 Type	RH_thumb_fingertip X	RH_thumb_fingertip Y	RH_thumb_fingertip Z	RH_thumb_fingertip Type	RH_thumb_IP1 X	RH_thumb_IP1 Y	RH_thumb_IP1 Z	RH_thumb_IP1 Type	RH_thumb_IP2 X	RH_thumb_IP2 Y	RH_thumb_IP2 Z	RH_thumb_IP2 Type	RH_thumb_MCP1 X	RH_thumb_MCP1 Y	RH_thumb_MCP1 Z	RH_thumb_MCP1 Type	RH_thumb_MCP2 X	RH_thumb_MCP2 Y	RH_thumb_MCP2 Z	RH_thumb_MCP2 Type	RH_thumb_base X	RH_thumb_base Y	RH_thumb_base Z	RH_thumb_base Type	RH_wrist2 X	RH_wrist2 Y	RH_wrist2 Z	RH_wrist2 Type	RH_wrist1 X	RH_wrist1 Y	RH_wrist1 Z	RH_wrist1 Type	RH_index_fingertip X	RH_index_fingertip Y	RH_index_fingertip Z	RH_index_fingertip Type	RH_index_DIP X	RH_index_DIP Y	RH_index_DIP Z	RH_index_DIP Type	RH_index_PIP X	RH_index_PIP Y	RH_index_PIP Z	RH_index_PIP Type	RH_index_MCP X	RH_index_MCP Y	RH_index_MCP Z	RH_index_MCP Type	RH_middle_fingertip X	RH_middle_fingertip Y	RH_middle_fingertip Z	RH_middle_fingertip Type	RH_middle_DIP X	RH_middle_DIP Y	RH_middle_DIP Z	RH_middle_DIP Type	RH_middle_PIP X	RH_middle_PIP Y	RH_middle_PIP Z	RH_middle_PIP Type	RH_middle_MCP X	RH_middle_MCP Y	RH_middle_MCP Z	RH_middle_MCP Type	RH_ring_fingertip X	RH_ring_fingertip Y	RH_ring_fingertip Z	RH_ring_fingertip Type	RH_ring_DIP X	RH_ring_DIP Y	RH_ring_DIP Z	RH_ring_DIP Type	RH_ring_PIP X	RH_ring_PIP Y	RH_ring_PIP Z	RH_ring_PIP Type	RH_ring_MCP X	RH_ring_MCP Y	RH_ring_MCP Z	RH_ring_MCP Type	RH_pinky_fingertip X	RH_pinky_fingertip Y	RH_pinky_fingertip Z	RH_pinky_fingertip Type	RH_pinky_DIP X	RH_pinky_DIP Y	RH_pinky_DIP Z	RH_pinky_DIP Type	RH_pinky_PIP X	RH_pinky_PIP Y	RH_pinky_PIP Z	RH_pinky_PIP Type	RH_pinky_MCP X	RH_pinky_MCP Y	RH_pinky_MCP Z	RH_pinky_MCP Type
2089	11.6	1249.144	11.471	314.405	Measured	1227.214	10.219	305.108	Measured	1208.799	3.903	293.593	Measured	1174.422	-10.851	274.618	Measured	1261.99	-14.932	345.758	Measured	1213.972	-17.859	313.331	Measured	1240.279	-16.467	335.307	Measured	1167.695	-24.818	287.799	Measured	1263.941	-45.666	359.324	Measured	1243.878	-48.368	352.782	Measured	1214.276	-45.769	332.557	Measured	1165.905	-42.714	299.626	Measured	1254.88	-78.075	353.932	Measured	1234.759	-76.936	345.488	Measured	1208.273	-75.745	332.396	Measured	1163.43	-69.356	299.708	Measured	1195.091	-144.839	302.78	Measured	1180.296	-124.766	288.836	Measured	1187.551	-142.745	276.02	Measured	1161.403	-118.528	265.615	Measured	1169.962	-125.557	241.342	Measured	1142.248	-98.929	225.77	Measured	1101.628	-32.357	230.731	Measured	1108.119	-51.264	236.231	Measured	1194.293	-499.849	303.103	Measured	1181.635	-506.248	278.674	Measured	1173.094	-521.468	296.87	Measured	1156.165	-523.827	251.692	Measured	1147.37	-534.065	273.32	Measured	1124.158	-549.905	236.757	Measured	1079.101	-607.981	244.761	Measured	1088.738	-589.228	250.062	Measured	1236.253	-564.716	364.364	Measured	1217.471	-568.987	356.026	Measured	1194.791	-572.773	343.181	Measured	1148.949	-579.101	311.821	Measured	1254.572	-601.425	363.502	Measured	1237.524	-605.321	355.687	Measured	1206.375	-604.847	339.406	Measured	1155.12	-606.48	310.664	Measured	1250.044	-643.678	343.469	Measured	1232.192	-643.177	334.689	Measured	1202.057	-633.874	318.491	Measured	1157.121	-626.794	299.235	Measured	1234.074	-667.861	317.054	Measured	1213.672	-668.782	307.051	Measured	1190.147	-656.461	295.307	Measured	1167.415	-638.261	291.984	Measured
2090	11.60556	1251.079	11.661	311.845	Measured	1228.938	10.435	303.011	Measured	1210.322	4.118	291.827	Measured	1175.581	-10.692	273.501	Measured	1264.499	-14.329	342.94	Measured	1215.783	-17.753	311.435	Measured	1242.183	-15.834	333.602	Measured	1169.099	-24.779	286.776	Measured	1266.612	-45.498	356.644	Measured	1246.471	-48.333	350.283	Measured	1216.516	-45.67	330.701	Measured	1167.602	-42.72	298.501	Measured	1257.816	-78.083	350.973	Measured	1237.497	-76.936	342.984	Measured	1210.724	-75.771	330.566	Measured	1165.211	-69.309	298.717	Measured	1196.649	-144.772	301.204	Measured	1181.75	-124.707	287.636	Measured	1188.668	-143.063	274.773	Measured	1162.439	-118.373	264.693	Measured	1170.562	-125.479	240.255	Measured	1142.617	-98.797	225.187	Measured	1102.043	-32.2	230.508	Measured	1108.397	-50.897	236.201	Measured	1195.94	-499.718	301.137	Measured	1182.909	-506.202	277.144	Measured	1174.709	-521.417	295.371	Measured	1156.952	-523.846	250.496	Measured	1148.522	-534.025	272.332	Measured	1124.534	-549.801	236.256	Measured	1079.398	-607.882	244.813	Measured	1089.055	-589.122	250.016	Measured	1238.624	-564.681	362.143	Measured	1219.751	-568.958	354.024	Measured	1196.901	-572.689	341.501	Measured	1150.623	-578.971	310.868	Measured	1256.637	-601.692	361.274	Measured	1239.526	-605.505	353.633	Measured	1208.239	-604.928	337.694	Measured	1156.628	-606.426	309.687	Measured	1251.603	-644.027	341.392	Measured	1233.654	-643.489	332.806	Measured	1203.41	-633.952	316.912	Measured	1158.304	-626.774	298.311	Measured	1234.994	-668.5	315.071	Measured	1214.452	-669.187	305.331	Measured	1190.943	-656.596	293.824	Measured	1168.45	-638.341	290.893	Measured
2091	11.61111	1252.784	11.903	309.54	Measured	1230.667	10.627	300.895	Measured	1211.822	4.28	290.056	Measured	1176.695	-10.576	272.378	Measured	1266.723	-14.127	340.426	Measured	1217.556	-17.576	309.646	Measured	1244.28	-15.596	331.427	Measured	1170.482	-24.726	285.759	Measured	1269.198	-45.358	354.008	Measured	1248.969	-48.189	347.921	Measured	1218.643	-45.579	328.791	Measured	1169.228	-42.698	297.404	Measured	1260.374	-77.94	348.387	Measured	1239.914	-76.799	340.722	Measured	1213.164	-75.408	328.453	Measured	1166.956	-69.033	297.541	Measured	1198.114	-144.715	299.643	Measured	1182.583	-125.049	286.454	Measured	1189.75	-142.884	273.345	Measured	1163.494	-118.251	263.691	Measured	1171.078	-125.526	239.237	Measured	1142.504	-98.811	224.651	Measured	1102.39	-32.031	230.27	Measured	1108.935	-50.812	235.773	Measured	1197.512	-499.62	299.234	Measured	1184.079	-506.197	275.492	Measured	1176.197	-521.488	293.824	Measured	1157.676	-523.841	249.336	Measured	1149.619	-534.03	271.349	Measured	1124.961	-549.836	235.617	Measured	1079.736	-607.803	244.896	Measured	1089.408	-589.039	249.985	Measured	1240.898	-564.662	359.956	Measured	1221.967	-568.977	351.989	Measured	1199.035	-572.624	339.793	Measured	1152.271	-578.908	309.859	Measured	1258.705	-602.014	359.089	Measured	1241.461	-605.753	351.61	Measured	1210.002	-605.066	335.953	Measured	1158.149	-606.364	308.671	Measured	1253.184	-644.525	339.185	Measured	1235.118	-643.87	330.867	Measured	1204.764	-634.142	315.307	Measured	1159.532	-626.744	297.381	Measured	1235.914	-669.187	313.165	Measured	1215.251	-669.606	303.615	Measured	1191.764	-656.767	292.393	Measured	1169.461	-638.338	289.885	Measured
2092	11.61667	1254.831	11.744	306.488	Measured	1232.247	10.697	298.79	Measured	1213.26	4.431	288.319	Measured	1177.799	-10.502	271.269	Measured	1268.867	-13.893	337.731	Measured	1219.305	-17.534	307.824	Measured	1246.581	-15.986	328.63	Measured	1171.912	-24.838	284.58	Measured	1271.702	-45.265	351.322	Measured	1251.304	-48.122	345.601	Measured	1220.731	-45.525	326.973	Measured	1171.034	-43.1	295.79	Measured	1262.615	-77.707	346.086	Measured	1242.044	-76.614	338.666	Measured	1215.1	-75.259	326.653	Measured	1168.57	-68.933	296.51	Measured	1199.615	-144.834	298.207	Measured	1183.893	-124.986	285.088	Measured	1190.85	-142.657	271.804	Measured	1164.548	-118.137	262.733	Measured	1171.664	-125.404	238.144	Measured	1142.898	-98.723	224.125	Measured	1102.747	-31.87	230.099	Measured	1109.376	-50.694	235.427	Measured	1199.07	-499.637	297.3	Measured	1185.214	-506.326	273.738	Measured	1177.714	-521.542	292.298	Measured	1158.407	-524.049	248.132	Measured	1150.733	-534.09	270.354	Measured	1125.322	-549.911	235.078	Measured	1080.002	-607.77	244.985	Measured	1089.743	-589.008	249.979	Measured	1243.178	-564.802	357.797	Measured	1224.132	-569.064	349.972	Measured	1201.004	-572.718	338.064	Measured	1153.86	-578.919	308.89	Measured	1260.701	-602.387	356.884	Measured	1243.328	-606.044	349.572	Measured	1211.76	-605.231	334.26	Measured	1159.641	-606.298	307.672	Measured	1254.768	-645.02	336.935	Measured	1236.634	-644.26	328.808	Measured	1206.115	-634.372	313.708	Measured	1160.688	-626.718	296.392	Measured	1236.769	-670.045	311.301	Measured	1216.085	-670.143	301.823	Measured	1192.55	-656.979	290.969	Measured	1170.466	-638.418	288.7	Measured
2093	11.62222	1256.597	11.893	303.976	Measured	1233.803	10.813	296.732	Measured	1214.659	4.557	286.629	Measured	1178.917	-10.434	270.249	Measured	1271.097	-13.825	335.091	Measured	1221.079	-17.502	306.002	Measured	1248.636	-15.772	326.632	Measured	1173.283	-24.85	283.546	Measured	1274.133	-45.242	348.713	Measured	1253.666	-48.131	343.268	Measured	1222.834	-45.515	325.112	Measured	1172.667	-43.099	294.704	Measured	1264.586	-77.376	344.031	Measured	1243.971	-76.334	336.794	Measured	1216.948	-75.064	325.019	Measured	1170.126	-68.844	295.433	Measured	1201.147	-144.807	296.456	Measured	1185.215	-124.928	283.819	Measured	1191.979	-142.542	270.195	Measured	1165.588	-118.052	261.793	Measured	1172.268	-125.322	236.973	Measured	1143.262	-98.639	223.501	Measured	1103.189	-31.793	229.895	Measured	1109.811	-50.56	235.218	Measured	1200.507	-499.659	295.36	Measured	1186.324	-506.417	272.116	Measured	1179.193	-521.552	290.801	Measured	1159.061	-524.156	247.074	Measured	1151.816	-534.201	269.436	Measured	1125.69	-549.993	234.659	Measured	1080.304	-607.79	245.078	Measured	1090.078	-589.041	249.985	Measured	1245.456	-564.992	355.49	Measured	1226.308	-569.197	347.93	Measured	1203.053	-572.794	336.345	Measured	1155.482	-578.946	307.866	Measured	1262.741	-602.718	354.567	Measured	1245.285	-606.293	347.481	Measured	1213.54	-605.368	332.548	Measured	1161.094	-606.282	306.591	Measured	1256.465	-645.556	334.522	Measured	1238.167	-644.613	326.702	Measured	1207.515	-634.632	312.083	Measured	1161.891	-626.711	295.436	Measured	1237.704	-670.597	309.248	Measured	1216.889	-670.591	300.075	Measured	1193.339	-657.24	289.6	Measured	1171.462	-638.436	287.586	Measured
2094	11.62778	1258.187	12.08	301.566	Measured	1235.32	10.95	294.664	Measured	1215.976	4.636	284.891	Measured	1180	-10.336	269.23	Measured	1273.417	-13.841	332.42	Measured	1222.837	-17.417	304.198	Measured	1250.705	-15.656	324.442	Measured	1174.7	-24.854	282.604	Measured	1276.501	-45.259	346.079	Measured	1255.961	-48.154	340.875	Measured	1224.866	-45.481	323.272	Measured	1174.263	-43.122	293.589	Measured	1266.447	-77.064	342.157	Measured	1245.791	-76.111	335	Measured	1218.689	-74.893	323.399	Measured	1171.746	-68.769	294.391	Measured	1202.628	-144.784	294.747	Measured	1186.577	-124.873	282.292	Measured	1193.02	-142.702	268.798	Measured	1166.606	-118.021	260.742	Measured	1172.828	-125.203	235.827	Measured	1143.671	-98.569	222.844	Measured	1103.575	-31.746	229.722	Measured	1110.231	-50.504	234.997	Measured	1201.859	-499.653	293.428	Measured	1187.3	-506.575	270.43	Measured	1180.568	-521.683	289.252	Measured	1159.672	-524.303	245.947	Measured	1152.794	-534.33	268.393	Measured	1125.996	-550.139	234.16	Measured	1080.641	-607.822	245.172	Measured	1090.443	-589.103	249.997	Measured	1247.649	-565.18	353.196	Measured	1228.43	-569.363	345.865	Measured	1204.979	-572.93	334.617	Measured	1157.046	-578.965	306.9	Measured	1264.835	-603.003	352.103	Measured	1247.298	-606.502	345.288	Measured	1215.329	-605.481	330.773	Measured	1162.577	-606.262	305.488	Measured	1258.158	-646.003	332.032	Measured	1239.758	-644.92	324.511	Measured	1208.876	-634.968	310.421	Measured	1163.129	-626.665	294.457	Measured	1238.667	-671.211	307.312	Measured	1217.696	-670.977	298.378	Measured	1194.12	-657.461	288.219	Measured	1172.48	-638.574	286.478	Measured
2095	11.63333	1259.756	12.289	299.088	Measured	1236.749	11.088	292.615	Measured	1217.281	4.748	283.182	Measured	1181.081	-10.287	268.123	Measured	1275.754	-13.815	329.404	Measured	1224.638	-17.394	302.262	Measured	1252.843	-15.601	322.032	Measured	1176.056	-24.848	281.58	Measured	1278.889	-45.263	343.343	Measured	1258.333	-48.059	338.378	Measured	1227.002	-45.359	321.243	Measured	1175.848	-43.084	292.452	Measured	1268.312	-76.662	340.147	Measured	1247.671	-75.797	333.03	Measured	1220.414	-74.709	321.79	Measured	1173.212	-68.739	293.291	Measured	1204.093	-144.861	293.003	Measured	1187.954	-124.828	280.823	Measured	1194.154	-143.112	267.605	Measured	1167.632	-118.056	259.871	Measured	1173.483	-125.036	234.564	Measured	1144.009	-98.43	222.207	Measured	1103.869	-31.636	229.6	Measured	1110.645	-50.404	234.785	Measured	1203.151	-499.664	291.49	Measured	1188.179	-506.66	268.779	Measured	1181.839	-521.78	287.686	Measured	1160.253	-524.499	244.828	Measured	1153.821	-534.327	267.545	Measured	1126.322	-550.281	233.573	Measured	1080.991	-607.865	245.293	Measured	1090.782	-589.121	249.994	Measured	1249.903	-565.25	350.797	Measured	1230.538	-569.437	343.703	Measured	1206.992	-572.985	332.877	Measured	1158.552	-579.113	305.746	Measured	1266.986	-603.135	349.443	Measured	1249.317	-606.629	342.948	Measured	1217.176	-605.514	328.833	Measured	1164.065	-606.206	304.425	Measured	1259.91	-646.265	329.519	Measured	1241.344	-645.434	322.418	Measured	1210.314	-635.1	308.678	Measured	1164.285	-626.613	293.426	Measured	1239.573	-671.696	305.263	Measured	1218.497	-671.334	296.688	Measured	1194.892	-657.775	286.815	Measured	1173.451	-638.628	285.371	Measured
2096	11.63889	1261.295	12.572	296.673	Measured	1238.184	11.277	290.513	Measured	1218.568	4.725	281.418	Measured	1182.133	-10.23	267.071	Measured	1278.084	-13.797	326.491	Measured	1226.221	-16.994	300.719	Measured	1254.99	-15.453	319.599	Measured	1177.435	-24.884	280.578	Measured	1281.315	-45.284	340.433	Measured	1260.723	-48.081	335.847	Measured	1229.047	-45.367	319.184	Measured	1177.49	-43.139	291.247	Measured	1270.112	-76.428	338.187	Measured	1249.396	-75.6	331.258	Measured	1222.203	-74.579	319.979	Measured	1174.821	-68.739	292.105	Measured	1205.687	-144.842	291.219	Measured	1189.496	-124.708	279.461	Measured	1195.414	-143.094	265.843	Measured	1168.723	-117.948	258.629	Measured	1174.097	-124.893	233.322	Measured	1144.423	-98.272	221.497	Measured	1104.197	-31.517	229.459	Measured	1111.012	-50.261	234.607	Measured	1204.375	-499.645	289.489	Measured	1189.082	-506.702	266.985	Measured	1183.061	-521.836	286.079	Measured	1160.727	-524.628	243.548	Measured	1154.567	-534.206	266.709	Measured	1126.595	-550.331	233.092	Measured	1081.251	-607.897	245.412	Measured	1091.11	-589.148	249.992	Measured	1252.163	-565.372	348.169	Measured	1232.67	-569.427	341.449	Measured	1208.962	-572.922	330.974	Measured	1160.093	-579.039	304.761	Measured	1269.271	-603.146	346.503	Measured	1251.483	-606.62	340.325	Measured	1219.083	-605.484	326.808	Measured	1165.572	-606.199	303.253	Measured	1261.693	-646.403	326.786	Measured	1243.031	-645.548	320.048	Measured	1211.776	-635.14	306.857	Measured	1165.543	-626.594	292.489	Measured	1240.494	-672.127	303.258	Measured	1219.338	-671.616	294.937	Measured	1195.674	-657.893	285.331	Measured	1174.483	-638.672	284.216	Measured
2097	11.64444	1262.7	13.186	294.636	Measured	1239.668	11.434	288.384	Measured	1219.881	4.869	279.655	Measured	1183.167	-10.1	266.026	Measured	1280.186	-13.783	323.47	Measured	1228.042	-16.882	298.691	Measured	1257.256	-15.299	316.887	Measured	1178.809	-24.92	279.525	Measured	1283.947	-45.346	337.493	Measured	1263.158	-48.118	333.135	Measured	1231.222	-45.428	317.079	Measured	1179.13	-43.123	290.048	Measured	1272.19	-76.153	335.842	Measured	1251.446	-75.381	328.96	Measured	1224.1	-74.457	318.073	Measured	1176.504	-68.752	290.883	Measured	1207.422	-144.824	289.076	Measured	1190.959	-124.616	277.752	Measured	1196.584	-143.058	264.027	Measured	1169.881	-117.905	257.536	Measured	1174.73	-124.741	232.025	Measured	1144.842	-98.089	220.795	Measured	1104.551	-31.389	229.359	Measured	1111.372	-50.165	234.41	Measured	1205.589	-499.589	287.362	Measured	1189.883	-506.763	265.188	Measured	1184.266	-521.863	284.437	Measured	1161.219	-524.587	242.406	Measured	1155.488	-534.201	265.675	Measured	1126.853	-550.444	232.523	Measured	1081.535	-607.921	245.482	Measured	1091.452	-589.148	249.993	Measured	1254.39	-565.316	345.462	Measured	1234.794	-569.422	339.052	Measured	1210.934	-572.963	328.925	Measured	1161.681	-579.098	303.565	Measured	1271.607	-603.02	343.3	Measured	1253.723	-606.502	337.463	Measured	1221.115	-605.364	324.593	Measured	1167.107	-606.147	302.098	Measured	1263.559	-646.367	323.99	Measured	1244.743	-645.572	317.659	Measured	1213.296	-635.154	304.928	Measured	1166.834	-626.511	291.449	Measured	1241.425	-672.58	301.271	Measured	1220.112	-671.832	293.16	Measured	1196.468	-657.962	283.81	Measured	1175.477	-638.76	283.083	Measured
2098	11.65	1264.243	13.524	292.15	Measured	1241.134	11.623	286.195	Measured	1221.214	4.984	277.808	Measured	1184.029	-9.431	265.502	Measured	1282.62	-13.725	320.12	Measured	1229.924	-16.7	296.598	Measured	1259.44	-15.342	314.157	Measured	1180.227	-25.003	278.466	Measured	1286.589	-45.504	334.277	Measured	1265.688	-48.19	330.278	Measured	1233.451	-45.514	314.838	Measured	1180.772	-42.863	289.051	Measured	1274.367	-76.031	333.277	Measured	1253.573	-75.304	326.626	Measured	1226.068	-74.425	316.067	Measured	1178.227	-68.764	289.618	Measured	1209.306	-144.967	286.862	Measured	1192.627	-124.658	275.936	Measured	1197.927	-142.966	262.017	Measured	1171.074	-117.849	256.202	Measured	1175.393	-124.578	230.614	Measured	1145.206	-97.909	220.099	Measured	1104.812	-31.048	229.523	Measured	1111.756	-49.985	234.433	Measured	1206.802	-499.6	285.2	Measured	1190.777	-506.823	263.349	Measured	1185.438	-521.9	282.743	Measured	1161.681	-524.739	241.081	Measured	1156.31	-534.275	264.472	Measured	1127.105	-550.512	231.956	Measured	1081.862	-607.954	245.587	Measured	1091.806	-589.147	249.982	Measured	1256.547	-565.158	342.758	Measured	1236.898	-569.296	336.594	Measured	1212.898	-572.869	326.862	Measured	1163.234	-579.097	302.36	Measured	1274.087	-602.918	339.884	Measured	1256.083	-606.39	334.4	Measured	1223.116	-605.259	322.25	Measured	1168.581	-606.11	300.894	Measured	1265.386	-646.289	321.087	Measured	1246.401	-645.608	315.29	Measured	1214.784	-635.073	302.954	Measured	1168.059	-626.479	290.414	Measured	1242.234	-673.092	299.337	Measured	1220.93	-672.038	291.331	Measured	1197.246	-657.981	282.309	Measured	1176.49	-638.789	281.926	Measured
2099	11.65556	1265.854	13.696	289.513	Measured	1242.617	11.746	284.026	Measured	1222.446	5.26	276.254	Measured	1185.01	-9.19	264.767	Measured	1284.996	-13.691	316.751	Measured	1231.749	-16.673	294.447	Measured	1261.682	-15.325	311.352	Measured	1181.727	-25.078	277.467	Measured	1289.225	-45.624	330.83	Measured	1268.323	-48.324	327.23	Measured	1235.738	-45.606	312.517	Measured	1182.541	-42.98	287.76	Measured	1276.775	-76.036	330.39	Measured	1255.841	-75.327	324.035	Measured	1228.224	-74.415	313.981	Measured	1180.001	-68.841	288.344	Measured	1211.241	-145.065	284.504	Measured	1194.255	-124.68	274.107	Measured	1199.325	-142.957	259.955	Measured	1172.267	-117.811	254.863	Measured	1176.013	-124.362	229.112	Measured	1145.582	-97.776	219.409	Measured	1105.093	-30.951	229.63	Measured	1112.145	-49.925	234.407	Measured	1207.971	-499.622	283.059	Measured	1191.518	-506.973	261.464	Measured	1186.63	-521.938	281.06	Measured	1162.112	-524.911	239.842	Measured	1157.203	-534.332	263.326	Measured	1127.325	-550.627	231.425	Measured	1082.23	-607.987	245.737	Measured	1092.153	-589.162	250.015	Measured	1258.675	-565.031	339.978	Measured	1238.932	-569.191	334.116	Measured	1214.798	-572.784	324.785	Measured	1164.774	-579.083	301.218	Measured	1276.456	-602.744	336.334	Measured	1258.362	-606.238	331.253	Measured	1225.171	-605.117	319.863	Measured	1170.093	-606.042	299.634	Measured	1267.172	-646.15	318.302	Measured	1248.11	-645.487	312.78	Measured	1216.266	-634.963	300.973	Measured	1169.388	-626.381	289.364	Measured	1243.126	-673.459	297.277	Measured	1221.688	-672.212	289.551	Measured	1198.046	-658.014	280.784	Measured	1177.525	-638.819	280.622	Measured
2100	11.66111	1267.431	13.851	286.889	Measured	1244.213	11.691	281.83	Measured	1223.837	5.267	274.543	Measured	1186.076	-9.176	263.888	Measured	1287.374	-13.686	313.384	Measured	1233.693	-16.657	292.416	Measured	1263.91	-15.358	308.499	Measured	1183.189	-25.243	276.462	Measured	1291.979	-45.759	327.185	Measured	1270.985	-48.485	324.09	Measured	1238.079	-45.766	310.126	Measured	1184.3	-43.149	286.539	Measured	1279.341	-76.176	327.18	Measured	1258.313	-75.513	321.199	Measured	1230.527	-74.6	311.686	Measured	1181.784	-68.953	287.054	Measured	1213.143	-145.068	281.866	Measured	1195.964	-124.764	272.156	Measured	1200.718	-142.917	257.702	Measured	1173.499	-117.799	253.518	Measured	1176.681	-124.166	227.578	Measured	1145.999	-97.675	218.816	Measured	1105.398	-30.94	229.773	Measured	1112.505	-49.918	234.46	Measured	1209.169	-499.647	280.939	Measured	1192.312	-507.122	259.648	Measured	1187.806	-522.054	279.381	Measured	1162.481	-525.035	238.647	Measured	1158.118	-534.591	262.074	Measured	1127.528	-550.727	230.982	Measured	1082.522	-608.064	245.946	Measured	1092.507	-589.214	250.086	Measured	1260.778	-564.882	337.204	Measured	1240.922	-569.091	331.644	Measured	1216.653	-572.721	322.675	Measured	1166.284	-579.164	300.01	Measured	1278.802	-602.597	332.793	Measured	1260.578	-606.107	328.135	Measured	1227.1	-605.008	317.546	Measured	1171.529	-605.961	298.362	Measured	1268.819	-645.996	315.535	Measured	1249.661	-645.383	310.404	Measured	1217.661	-634.897	299.002	Measured	1170.63	-626.32	288.294	Measured	1243.951	-673.755	295.272	Measured	1222.425	-672.431	287.819	Measured	1198.79	-658.082	279.355	Measured	1178.504	-638.862	279.43	Measured
2101	11.66667	1268.926	13.927	284.192	Measured	1245.605	11.799	279.748	Measured	1225.123	5.28	272.798	Measured	1187.169	-9.214	262.876	Measured	1289.609	-13.685	310.036	Measured	1235.429	-16.821	290.319	Measured	1266.118	-15.442	305.598	Measured	1184.677	-25.45	275.475	Measured	1294.622	-45.833	323.424	Measured	1273.588	-48.665	320.807	Measured	1240.404	-45.986	307.543	Measured	1186.112	-43.284	285.471	Measured	1282.096	-76.464	323.602	Measured	1260.921	-75.717	318.106	Measured	1232.933	-74.818	309.245	Measured	1183.631	-69.069	285.758	Measured	1215.018	-145.231	279.317	Measured	1197.562	-124.781	270.075	Measured	1201.971	-142.817	255.397	Measured	1174.707	-117.774	252.051	Measured	1177.286	-123.96	226.052	Measured	1146.367	-97.567	218.193	Measured	1105.731	-30.967	229.931	Measured	1112.949	-49.948	234.536	Measured	1210.277	-499.723	278.823	Measured	1193.043	-507.238	257.881	Measured	1188.905	-522.095	277.789	Measured	1162.836	-525.192	237.509	Measured	1158.934	-534.735	260.978	Measured	1127.704	-550.889	230.586	Measured	1082.818	-608.161	246.187	Measured	1092.865	-589.279	250.233	Measured	1262.787	-564.727	334.442	Measured	1242.895	-568.985	329.158	Measured	1218.541	-572.663	320.581	Measured	1167.79	-579.237	298.832	Measured	1281.003	-602.51	329.292	Measured	1262.719	-606	325.097	Measured	1228.978	-604.949	315.171	Measured	1172.979	-605.949	297.114	Measured	1270.391	-645.855	313.003	Measured	1251.162	-645.227	308.1	Measured	1218.992	-634.732	297.099	Measured	1171.875	-626.274	287.128	Measured	1244.75	-674.105	293.292	Measured	1223.172	-672.605	286.107	Measured	1199.517	-658.113	277.902	Measured	1179.519	-638.922	278.188	Measured
